[1],[np.float64(1739401859.271806)],[np.float64(33393262.0)],"[array([[-9.9530900e-01, -9.0965760e-02,  3.3814320e-02, -1.1827000e+02],
       [ 9.1996080e-02, -9.9532826e-01,  3.0274740e-02, -2.1580000e+01],
       [ 3.0901440e-02,  3.3242580e-02,  9.9896950e-01, -1.3436300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.20400000000000001)]
[1],[np.float64(1739401859.274282)],[np.float64(33393263.0)],"[array([[-9.9530266e-01, -9.0766100e-02,  3.4001740e-02, -1.1810000e+02],
       [ 9.1796260e-02, -9.9533476e-01,  3.0069100e-02, -2.1270000e+01],
       [ 3.1113500e-02,  3.3048740e-02,  9.9896934e-01, -1.3438400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1968)]
[1],[np.float64(1739401859.2767842)],[np.float64(33393264.0)],"[array([[-9.9531538e-01, -9.0762780e-02,  3.3820280e-02, -1.1793000e+02],
       [ 9.1799580e-02, -9.9532826e-01,  3.0477720e-02, -2.0980000e+01],
       [ 3.0895480e-02,  3.3439080e-02,  9.9896312e-01, -1.3440200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2016)]
[1],[np.float64(1739401859.279275)],[np.float64(33393265.0)],"[array([[-9.9531538e-01, -9.0369700e-02,  3.3414400e-02, -1.1776000e+02],
       [ 9.1393700e-02, -9.9531538e-01,  3.0502400e-02, -2.0690000e+01],
       [ 3.0502400e-02,  3.3414400e-02,  9.9897600e-01, -1.3442300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2068)]
[1],[np.float64(1739401859.2818382)],[np.float64(33393266.0)],"[array([[-9.9530900e-01, -9.0372900e-02,  3.3405300e-02, -1.1759000e+02],
       [ 9.1390500e-02, -9.9531538e-01,  3.0302660e-02, -2.0400000e+01],
       [ 3.0511500e-02,  3.3214660e-02,  9.9898238e-01, -1.3443600e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1938)]
[1],[np.float64(1739401859.2849002)],[np.float64(33393267.0)],"[array([[-9.9530900e-01, -8.9979780e-02,  3.2999460e-02, -1.1742000e+02],
       [ 9.0984660e-02, -9.9530266e-01,  3.0327180e-02, -2.0110000e+01],
       [ 3.0118380e-02,  3.3190140e-02,  9.9899510e-01, -1.3445200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1981)]
[1],[np.float64(1739401859.286943)],[np.float64(33393268.0)],"[array([[-9.9531538e-01, -8.9783280e-02,  3.2605840e-02, -1.1725000e+02],
       [ 9.0781680e-02, -9.9529010e-01,  3.0548160e-02, -1.9830000e+01],
       [ 2.9713040e-02,  3.3368640e-02,  9.9900128e-01, -1.3446400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2)]
[1],[np.float64(1739401859.289717)],[np.float64(33393269.0)],"[array([[-9.9532826e-01, -8.9564340e-02,  3.3419640e-02, -1.1708000e+02],
       [ 9.0601140e-02, -9.9531538e-01,  3.0914680e-02, -1.9540000e+01],
       [ 3.0497160e-02,  3.3801080e-02,  9.9896312e-01, -1.3447000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.196)]
[1],[np.float64(1739401859.292015)],[np.float64(33393270.0)],"[array([[-9.9532826e-01, -8.9384040e-02,  3.2217960e-02, -1.1691000e+02],
       [ 9.0381960e-02, -9.9527770e-01,  3.0971880e-02, -1.9260000e+01],
       [ 2.9301960e-02,  3.3743880e-02,  9.9900080e-01, -1.3448100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1945)]
[1],[np.float64(1739401859.2953181)],[np.float64(33393271.0)],"[array([[-9.9536116e-01, -8.9165560e-02,  3.2459360e-02, -1.1674000e+02],
       [ 9.0200960e-02, -9.9528388e-01,  3.1964680e-02, -1.8980000e+01],
       [ 2.9460040e-02,  3.4748480e-02,  9.9896172e-01, -1.3448700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19690000000000002)]
[1],[np.float64(1739401859.297428)],[np.float64(33393272.0)],"[array([[-9.9536116e-01, -8.8766080e-02,  3.2452680e-02, -1.1657000e+02],
       [ 8.9801480e-02, -9.9528388e-01,  3.1970880e-02, -1.8700000e+01],
       [ 2.9466720e-02,  3.4742280e-02,  9.9896172e-01, -1.3449000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1978)]
[1],[np.float64(1739401859.2994401)],[np.float64(33393273.0)],"[array([[-9.9537460e-01, -8.8563520e-02,  3.2267440e-02, -1.1640000e+02],
       [ 8.9604560e-02, -9.9527770e-01,  3.2382380e-02, -1.8430000e+01],
       [ 2.9252480e-02,  3.5129740e-02,  9.9895446e-01, -1.3449200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1988)]
[1],[np.float64(1739401859.301907)],[np.float64(33393274.0)],"[array([[-9.9538138e-01, -8.8357300e-02,  3.2472700e-02, -1.1623000e+02],
       [ 8.9411300e-02, -9.9528388e-01,  3.2576300e-02, -1.8150000e+01],
       [ 2.9446700e-02,  3.5335300e-02,  9.9894150e-01, -1.3449100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19870000000000002)]
[1],[np.float64(1739401859.3044322)],[np.float64(33393275.0)],"[array([[-9.9579456e-01, -8.8167120e-02,  3.2090640e-02, -1.1607000e+02],
       [ 8.9219760e-02, -9.9567106e-01,  3.3000080e-02, -1.7890000e+01],
       [ 2.9035920e-02,  3.5717360e-02,  9.9894014e-01, -1.3448900e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1971)]
[1],[np.float64(1739401859.306981)],[np.float64(33393276.0)],"[array([[-9.9582946e-01, -8.7759380e-02,  3.1728440e-02, -1.1590000e+02],
       [ 8.8828460e-02, -9.9565890e-01,  3.4022680e-02, -1.7630000e+01],
       [ 2.8599080e-02,  3.6692360e-02,  9.9891740e-01, -1.3448500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19840000000000002)]
[1],[np.float64(1739401859.309371)],[np.float64(33393277.0)],"[array([[-9.9582946e-01, -8.7352780e-02,  3.2120880e-02, -1.1573000e+02],
       [ 8.8436020e-02, -9.9567106e-01,  3.4011120e-02, -1.7360000e+01],
       [ 2.9005680e-02,  3.6703920e-02,  9.9890524e-01, -1.3447500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.20500000000000002)]
[1],[np.float64(1739401859.312119)],[np.float64(33393278.0)],"[array([[-9.9585088e-01, -8.7143840e-02,  3.2143680e-02, -1.1557000e+02],
       [ 8.8245440e-02, -9.9567106e-01,  3.4613460e-02, -1.7100000e+01],
       [ 2.8982880e-02,  3.7300140e-02,  9.9888382e-01, -1.3446600e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1938)]
[1],[np.float64(1739401859.314707)],[np.float64(33393279.0)],"[array([[-9.9587266e-01, -8.6731480e-02,  3.2362460e-02, -1.1541000e+02],
       [ 8.7858760e-02, -9.9567720e-01,  3.5210120e-02, -1.6850000e+01],
       [ 2.9163620e-02,  3.7902040e-02,  9.9885590e-01, -1.3445200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1986)]
[1],[np.float64(1739401859.316917)],[np.float64(33393280.0)],"[array([[-9.9588000e-01, -8.6521280e-02,  3.2767040e-02, -1.1525000e+02],
       [ 8.7669440e-02, -9.9568960e-01,  3.5395520e-02, -1.6600000e+01],
       [ 2.9558080e-02,  3.8116160e-02,  9.9883616e-01, -1.3443700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.199)]
[1],[np.float64(1739401859.3192499)],[np.float64(33393281.0)],"[array([[-9.9589480e-01, -8.6115520e-02,  3.2777040e-02, -1.1510000e+02],
       [ 8.7276160e-02, -9.9568960e-01,  3.5801280e-02, -1.6370000e+01],
       [ 2.9548080e-02,  3.8509440e-02,  9.9882136e-01, -1.3442200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19460000000000002)]
[1],[np.float64(1739401859.3259661)],[np.float64(33393284.0)],"[array([[-9.9593250e-01, -8.4878440e-02,  3.3996080e-02, -1.1465000e+02],
       [ 8.6116120e-02, -9.9572776e-01,  3.6767440e-02, -1.5670000e+01],
       [ 3.0726160e-02,  3.9540880e-02,  9.9874550e-01, -1.3435900e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.188)]
[1],[np.float64(1739401859.332104)],[np.float64(33393286.0)],"[array([[-9.9599490e-01, -8.3841780e-02,  3.4643940e-02, -1.1437000e+02],
       [ 8.5155180e-02, -9.9574738e-01,  3.8356340e-02, -1.5250000e+01],
       [ 3.1276860e-02,  4.1148140e-02,  9.9866348e-01, -1.3430800e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1978)]
[1],[np.float64(1739401859.335701)],[np.float64(33393287.0)],"[array([[-9.9602706e-01, -8.3217120e-02,  3.5264880e-02, -1.1424000e+02],
       [ 8.4581280e-02, -9.9576736e-01,  3.9140080e-02, -1.5060000e+01],
       [ 3.1854480e-02,  4.1962480e-02,  9.9861134e-01, -1.3428000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1889)]
[1],[np.float64(1739401859.3370051)],[np.float64(33393288.0)],"[array([[-9.9601896e-01, -8.2800760e-02,  3.6247200e-02, -1.1411000e+02],
       [ 8.4198600e-02, -9.9580146e-01,  3.8905240e-02, -1.4860000e+01],
       [ 3.2869760e-02,  4.1797800e-02,  9.9858534e-01, -1.3424700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1912)]
[1],[np.float64(1739401859.339089)],[np.float64(33393289.0)],"[array([[-9.9605986e-01, -8.2180040e-02,  3.6476340e-02, -1.1400000e+02],
       [ 8.3620760e-02, -9.9580840e-01,  3.9906120e-02, -1.4690000e+01],
       [ 3.3040140e-02,  4.2794520e-02,  9.9853750e-01, -1.3421800e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.188)]
[1],[np.float64(1739401859.341696)],[np.float64(33393290.0)],"[array([[-9.9607650e-01, -8.1565440e-02,  3.6879920e-02, -1.1388000e+02],
       [ 8.3036800e-02, -9.9582240e-01,  4.0299600e-02, -1.4520000e+01],
       [ 3.3435600e-02,  4.3200080e-02,  9.9850686e-01, -1.3418500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19460000000000002)]
[1],[np.float64(1739401859.3441322)],[np.float64(33393291.0)],"[array([[-9.9610176e-01, -8.0947120e-02,  3.7291440e-02, -1.1377000e+02],
       [ 8.2456560e-02, -9.9583656e-01,  4.0893080e-02, -1.4360000e+01],
       [ 3.3823120e-02,  4.3805160e-02,  9.9846744e-01, -1.3415200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19240000000000002)]
[1],[np.float64(1739401859.3466308)],[np.float64(33393292.0)],"[array([[-9.9614466e-01, -8.0321360e-02,  3.7718840e-02, -1.1367000e+02],
       [ 8.1883760e-02, -9.9585088e-01,  4.1886320e-02, -1.4210000e+01],
       [ 3.4194760e-02,  4.4809520e-02,  9.9841022e-01, -1.3411800e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1859)]
[1],[np.float64(1739401859.3491971)],[np.float64(33393293.0)],"[array([[-9.9617088e-01, -7.9498320e-02,  3.8324880e-02, -1.1357000e+02],
       [ 8.1108720e-02, -9.9587266e-01,  4.2475880e-02, -1.4080000e+01],
       [ 3.4787280e-02,  4.5418520e-02,  9.9836222e-01, -1.3408000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19010000000000002)]
[1],[np.float64(1739401859.351752)],[np.float64(33393294.0)],"[array([[-9.9580690e-01, -8.0708060e-02,  4.5775120e-02, -1.1343000e+02],
       [ 8.2679260e-02, -9.9577138e-01,  4.2942160e-02, -1.3900000e+01],
       [ 4.2110480e-02,  4.6541360e-02,  9.9802848e-01, -1.3401900e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2817)]
[1],[np.float64(1739401859.3542242)],[np.float64(33393295.0)],"[array([[-9.9585220e-01, -8.0077680e-02,  4.6201760e-02, -1.1334000e+02],
       [ 8.2111200e-02, -9.9578906e-01,  4.3937820e-02, -1.3780000e+01],
       [ 4.2482800e-02,  4.7543100e-02,  9.9796550e-01, -1.3398200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2785)]
[1],[np.float64(1739401859.356705)],[np.float64(33393296.0)],"[array([[-9.9627010e-01, -7.7042460e-02,  3.9156920e-02, -1.1331000e+02],
       [ 7.8770340e-02, -9.9590226e-01,  4.4685960e-02, -1.3740000e+01],
       [ 3.5553320e-02,  4.7603160e-02,  9.9823340e-01, -1.3396800e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1885)]
[1],[np.float64(1739401859.35919)],[np.float64(33393297.0)],"[array([[-9.9590788e-01, -7.8239280e-02,  4.6807400e-02, -1.1318000e+02],
       [ 8.0354280e-02, -9.9581588e-01,  4.5152400e-02, -1.3590000e+01],
       [ 4.3075600e-02,  4.8725400e-02,  9.9788300e-01, -1.3390300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2841)]
[1],[np.float64(1739401859.361683)],[np.float64(33393298.0)],"[array([[-9.9631680e-01, -7.5397360e-02,  4.0356720e-02, -1.1317000e+02],
       [ 7.7219280e-02, -9.9594786e-01,  4.5668840e-02, -1.3560000e+01],
       [ 3.6750640e-02,  4.8617880e-02,  9.9814110e-01, -1.3388600e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1904)]
[1],[np.float64(1739401859.3642318)],[np.float64(33393299.0)],"[array([[-9.9637416e-01, -7.4560640e-02,  4.0982480e-02, -1.1310000e+02],
       [ 7.6457920e-02, -9.9597120e-01,  4.6860160e-02, -1.3490000e+01],
       [ 3.7323440e-02,  4.9823680e-02,  9.9806040e-01, -1.3384500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1985)]
[1],[np.float64(1739401859.366763)],[np.float64(33393300.0)],"[array([[-9.9641320e-01, -7.3736080e-02,  4.1392560e-02, -1.1304000e+02],
       [ 7.5684400e-02, -9.9598696e-01,  4.7659920e-02, -1.3420000e+01],
       [ 3.7712400e-02,  5.0622000e-02,  9.9800560e-01, -1.3380200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19940000000000002)]
[1],[np.float64(1739401859.369257)],[np.float64(33393301.0)],"[array([[-9.9644290e-01, -7.2730380e-02,  4.1190340e-02, -1.1298000e+02],
       [ 7.4692500e-02, -9.9597906e-01,  4.8286380e-02, -1.3370000e+01],
       [ 3.7515100e-02,  5.1194100e-02,  9.9798380e-01, -1.3376100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19790000000000002)]
[1],[np.float64(1739401859.3715892)],[np.float64(33393302.0)],"[array([[-9.9647296e-01, -7.1924560e-02,  4.0992560e-02, -1.1293000e+02],
       [ 7.3900240e-02, -9.9597120e-01,  4.8908720e-02, -1.3320000e+01],
       [ 3.7313360e-02,  5.1770320e-02,  9.9796160e-01, -1.3371900e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1847)]
[1],[np.float64(1739401859.374246)],[np.float64(33393303.0)],"[array([[-9.9653416e-01, -7.1091680e-02,  4.1415240e-02, -1.1289000e+02],
       [ 7.3135040e-02, -9.9598696e-01,  5.0108520e-02, -1.3290000e+01],
       [ 3.7689720e-02,  5.2967640e-02,  9.9788464e-01, -1.3367600e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.192)]
[1],[np.float64(1739401859.376687)],[np.float64(33393304.0)],"[array([[-9.9658626e-01, -7.0073080e-02,  4.1425040e-02, -1.1284000e+02],
       [ 7.2156040e-02, -9.9598696e-01,  5.1127120e-02, -1.3270000e+01],
       [ 3.7679920e-02,  5.3946640e-02,  9.9783254e-01, -1.3363200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19920000000000002)]
[1],[np.float64(1739401859.379175)],[np.float64(33393305.0)],"[array([[-9.9626138e-01, -7.1236620e-02,  4.8899100e-02, -1.1275000e+02],
       [ 7.3774620e-02, -9.9590788e-01,  5.2223700e-02, -1.3190000e+01],
       [ 4.4978700e-02,  5.5635900e-02,  9.9743750e-01, -1.3356200e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2805)]
[1],[np.float64(1739401859.381684)],[np.float64(33393306.0)],"[array([[-9.9631588e-01, -7.0208920e-02,  4.9107640e-02, -1.1272000e+02],
       [ 7.2804920e-02, -9.9591730e-01,  5.3238740e-02, -1.3180000e+01],
       [ 4.5169640e-02,  5.6618260e-02,  9.9737358e-01, -1.3351600e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2776)]
[1],[np.float64(1739401859.3841898)],[np.float64(33393307.0)],"[array([[-9.9634906e-01, -6.9395800e-02,  4.9106880e-02, -1.1269000e+02],
       [ 7.2020120e-02, -9.9591730e-01,  5.3856840e-02, -1.3180000e+01],
       [ 4.5170400e-02,  5.7198600e-02,  9.9734040e-01, -1.3347000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2745)]
[1],[np.float64(1739401859.386666)],[np.float64(33393308.0)],"[array([[-9.9679336e-01, -6.6379600e-02,  4.2257840e-02, -1.1272000e+02],
       [ 6.8658160e-02, -9.9601896e-01,  5.4966800e-02, -1.3260000e+01],
       [ 3.8445200e-02,  5.7697840e-02,  9.9759344e-01, -1.3344700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.198)]
[1],[np.float64(1739401859.389239)],[np.float64(33393309.0)],"[array([[-9.9685026e-01, -6.5554620e-02,  4.2468440e-02, -1.1271000e+02],
       [ 6.7885060e-02, -9.9602706e-01,  5.5975080e-02, -1.3280000e+01],
       [ 3.8634120e-02,  5.8687160e-02,  9.9752844e-01, -1.3340100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1996)]
[1],[np.float64(1739401859.391707)],[np.float64(33393310.0)],"[array([[-9.9690816e-01, -6.4529680e-02,  4.2672400e-02, -1.1271000e+02],
       [ 6.6912400e-02, -9.9603520e-01,  5.6987600e-02, -1.3320000e+01],
       [ 3.8829680e-02,  5.9672240e-02,  9.9746240e-01, -1.3335400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1952)]
[1],[np.float64(1739401859.3941948)],[np.float64(33393311.0)],"[array([[-9.9696706e-01, -6.3516420e-02,  4.2475840e-02, -1.1272000e+02],
       [ 6.5928060e-02, -9.9602706e-01,  5.8013280e-02, -1.3370000e+01],
       [ 3.8626720e-02,  6.0644160e-02,  9.9741164e-01, -1.3330700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.19290000000000002)]
[1],[np.float64(1739401859.396676)],[np.float64(33393312.0)],"[array([[-9.9665170e-01, -6.4672980e-02,  4.9350860e-02, -1.1268000e+02],
       [ 6.7554900e-02, -9.9592676e-01,  5.9152020e-02, -1.3370000e+01],
       [ 4.5325900e-02,  6.2289900e-02,  9.9702830e-01, -1.3323700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2776)]
[1],[np.float64(1739401859.399369)],[np.float64(33393313.0)],"[array([[-9.9672538e-01, -6.3645840e-02,  4.9359580e-02, -1.1271000e+02],
       [ 6.6584640e-02, -9.9592676e-01,  6.0374160e-02, -1.3440000e+01],
       [ 4.5317180e-02,  6.3464640e-02,  9.9695462e-01, -1.3318900e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.274)]
[1],[np.float64(1739401859.401696)],[np.float64(33393314.0)],"[array([[-9.9677530e-01, -6.2834200e-02,  4.9160800e-02, -1.1274000e+02],
       [ 6.5798360e-02, -9.9591730e-01,  6.1198520e-02, -1.3530000e+01],
       [ 4.5116480e-02,  6.4238200e-02,  9.9691416e-01, -1.3314300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2687)]
[1],[np.float64(1739401859.404128)],[np.float64(33393315.0)],"[array([[-9.9685138e-01, -6.1807180e-02,  4.9167440e-02, -1.1279000e+02],
       [ 6.4827980e-02, -9.9591730e-01,  6.2420560e-02, -1.3620000e+01],
       [ 4.5109840e-02,  6.5413040e-02,  9.9683808e-01, -1.3309500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.27440000000000003)]
[1],[np.float64(1739401859.4066439)],[np.float64(33393316.0)],"[array([[-9.9691588e-01, -6.0784880e-02,  4.9166640e-02, -1.1285000e+02],
       [ 6.3852880e-02, -9.9591730e-01,  6.3442860e-02, -1.3740000e+01],
       [ 4.5110640e-02,  6.6388140e-02,  9.9677358e-01, -1.3304700e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2762)]
[1],[np.float64(1739401859.4092019)],[np.float64(33393317.0)],"[array([[-9.9699460e-01, -5.9970840e-02,  4.8778120e-02, -1.1291000e+02],
       [ 6.3069000e-02, -9.9589850e-01,  6.4672500e-02, -1.3870000e+01],
       [ 4.4700200e-02,  6.7555380e-02,  9.9671366e-01, -1.3300100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2722)]
[1],[np.float64(1739401859.411975)],[np.float64(33393318.0)],"[array([[-9.9704788e-01, -5.8960120e-02,  4.8569520e-02, -1.1299000e+02],
       [ 6.2082320e-02, -9.9588916e-01,  6.5500920e-02, -1.4010000e+01],
       [ 4.4509320e-02,  6.8324880e-02,  9.9666972e-01, -1.3295400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.27090000000000003)]
[1],[np.float64(1739401859.41427)],[np.float64(33393319.0)],"[array([[-9.9711538e-01, -5.7931320e-02,  4.8765560e-02, -1.1308000e+02],
       [ 6.1113720e-02, -9.9589850e-01,  6.6516960e-02, -1.4170000e+01],
       [ 4.4712760e-02,  6.9306240e-02,  9.9659288e-01, -1.3290500e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2701)]
[1],[np.float64(1739401859.416757)],[np.float64(33393320.0)],"[array([[-9.9715636e-01, -5.6932300e-02,  4.8349660e-02, -1.1318000e+02],
       [ 6.0115340e-02, -9.9587986e-01,  6.7151300e-02, -1.4340000e+01],
       [ 4.4329700e-02,  6.9870340e-02,  9.9657054e-01, -1.3286000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2765)]
[1],[np.float64(1739401859.419253)],[np.float64(33393321.0)],"[array([[-9.9718388e-01, -5.6137860e-02,  4.7934300e-02, -1.1330000e+02],
       [ 5.9311860e-02, -9.9586138e-01,  6.7580900e-02, -1.4530000e+01],
       [ 4.3946100e-02,  7.0239700e-02,  9.9656150e-01, -1.3281300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.277)]
[1],[np.float64(1739401859.421706)],[np.float64(33393322.0)],"[array([[-9.9725338e-01, -5.5116160e-02,  4.7928200e-02, -1.1342000e+02],
       [ 5.8336160e-02, -9.9586138e-01,  6.8602600e-02, -1.4730000e+01],
       [ 4.3952200e-02,  7.1215400e-02,  9.9649200e-01, -1.3276300e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.27640000000000003)]
[1],[np.float64(1739401859.424227)],[np.float64(33393323.0)],"[array([[-9.9723940e-01, -5.4122060e-02,  4.7887620e-02, -1.1356000e+02],
       [ 5.7332860e-02, -9.9586138e-01,  6.8425860e-02, -1.4940000e+01],
       [ 4.3992780e-02,  7.0992660e-02,  9.9650598e-01, -1.3271400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.2788)]
[1],[np.float64(1739401859.4266748)],[np.float64(33393324.0)],"[array([[-9.9729556e-01, -5.3104960e-02,  4.7874640e-02, -1.1371000e+02],
       [ 5.6352560e-02, -9.9586138e-01,  6.9247820e-02, -1.5160000e+01],
       [ 4.4005760e-02,  7.1768620e-02,  9.9644982e-01, -1.3266400e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.275)]
[1],[np.float64(1739401859.429193)],[np.float64(33393325.0)],"[array([[-9.9805242e-01, -4.9985460e-02,  4.0556320e-02, -1.1391000e+02],
       [ 5.2701460e-02, -9.9635514e-01,  6.8925840e-02, -1.5460000e+01],
       [ 3.6958320e-02,  7.0920160e-02,  9.9679728e-01, -1.3264100e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.1912)]
[1],[np.float64(1739401859.431757)],[np.float64(33393326.0)],"[array([[-9.9806644e-01, -4.9175440e-02,  4.0733160e-02, -1.1407000e+02],
       [ 5.1913240e-02, -9.9636292e-01,  6.9136080e-02, -1.5700000e+01],
       [ 3.7181040e-02,  7.1109480e-02,  9.9677548e-01, -1.3259000e+03],
       [ 0.0000000e+00,  0.0000000e+00,  0.0000000e+00,  1.0000000e+00]])]",[np.float64(0.199)]
